"curation_id","original_fmt_id","original_fmt_role","curated_fmt_role","curated_fmt_id","curated_fmt_id_source","curated_fmt_role_source"
"LeeKA_2022:PRIMM0578",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0549",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0276",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0278",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0281",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0256",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0197",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0199",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0261",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0201",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0264",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0266",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0204",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0215",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0240",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0210",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0241",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0218",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0219",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0220",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0232",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0271",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0234",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0178",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0242",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0171",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0181",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0474",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0475",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0477",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0498",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0483",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0511",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0513",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0516",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0521",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0525",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0526",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0287",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0328",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0301",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0300",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0308",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0310",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0325",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0331",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0354",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0352",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0353",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0357",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0361",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0378",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0380",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0383",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0381",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0386",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0394",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0387",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0391",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0398",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0399",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0404",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0403",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0411",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0417",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0424",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0421",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0422",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0423",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0426",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0427",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0435",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0434",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0447",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0445",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0455",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0461",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0467",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0460",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0473",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0532",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0536",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0001",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0002",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0004",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0005",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0008",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0013",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0017",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0030",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0035",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0044",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0069",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0050",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0059",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0060",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0062",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0064",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0068",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0078",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0077",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0080",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0079",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0087",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0091",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0094",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0116",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0109",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0117",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0123",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0137",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0155",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0159",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0154",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0162",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0166",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0168",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0193",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0590",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0601",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0597",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0602",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0003",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0007",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0029",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0032",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0088",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0111",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0129",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0140",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0610",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0594",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0113",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0589",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0611",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0143",NA,NA,NA,NA,NA,NA
"LeeKA_2022:PRIMM0365",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420100_9002000001328080LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420101_2009000001576810",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420102_2009000001589950",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420105_9002000001162644",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420106_9002000001166269",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420107_9002000001166652",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420109_9002000001169770",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420110_9002000001171133",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420112_9002000001172112",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420113_9002000001172687",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420114_9002000001174215",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420125_9002000001180016",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420126_9002000001180295",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420127_9002000001183161",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420128_9002000001184329",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420129_9002000001184570",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420130_9002000001184801",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420131_9002000001185890",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420132_9002000001186403",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420139_9002000001190424",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420148_9002000001195162",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420149_9002000001196320",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420150_9002000001196698",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420151_9002000001196778",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420153_9002000001198988",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420154_9002000001200638",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420155_9002000001201715",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420160_9002000001203943",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420165_9002000001206696",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420166_9002000001206711LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420167_9002000001207165",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420170_9002000001208331",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420172_9002000001208627",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420173_9002000001209007LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420174_9002000001209357",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420175_9002000001209698",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420176_9002000001210554",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420177_9002000001210705",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420181_9002000001211829",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420184_9002000001212880",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420185_9002000001213019",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420186_9002000001213378",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420190_9002000001215040",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420192_9002000001215523",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420194_9002000001215917",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420195_9002000001216389",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420196_9002000001216469",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420198_9002000001217457",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420204_9002000001223445",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420205_9002000001223900",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420206_9002000001224326",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420208_9002000001225234",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420209_9002000001225468",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420210_9002000001225833",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420212_9002000001226394",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420213_9002000001226607",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420214_9002000001226939",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420218_9002000001228076LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420222_9002000001228915",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420223_9002000001229707",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420224_9002000001230056",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420225_9002000001230350",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420227_9002000001231376",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420229_9002000001231803",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420239_9002000001234485",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420243_9002000001235867",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420245_9002000001236793",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420246_9002000001237520",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420253_9002000001240830LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420259_9002000001243260",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420260_9002000001244042",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420261_9002000001244089LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420262_9002000001244294",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420264_9002000001244712LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420267_9002000001246252",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420268_9002000001247124",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420269_9002000001247760LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420270_9002000001248426",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420271_9002000001248749",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420272_9002000001248800",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420279_9002000001251234",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420282_9002000001252044",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420283_9002000001253168",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420284_9002000001253462LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420285_9002000001254174",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420287_9002000001255019LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420288_9002000001255529",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420291_9002000001256105",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420302_9002000001260888",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420303_9002000001261286",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420304_9002000001261320",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420313_9002000001264644",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420314_9002000001265220",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420315_9002000001265472",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420316_9002000001265946",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420317_9002000001266077",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420319_9002000001266694",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420320_9002000001266890",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420323_9002000001268151",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420325_9002000001268812",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420331_9002000001270580",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420332_9002000001271086LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420334_9002000001271540",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420335_9002000001271970",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420359_9002000001279843",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420360_9002000001280002",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420362_9002000001280460",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420363_9002000001280970LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420364_9002000001281313",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420365_9002000001281529LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420374_9002000001285134",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420376_9002000001285887",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420381_9002000001288940",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420382_9002000001290401",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420383_9002000001290653",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420388_9002000001294750",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420397_9002000001299354",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420415_9002000001307240",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420416_9002000001307474",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420420_9002000001311252",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420421_9002000001312311",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420426_9002000001317659",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420427_9002000001318745",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420432_9002000001321947",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420439_9002000001324090",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420440_9002000001325507",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420442_9002000001327252",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420443_9002000001327299",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420445_9002000001330356",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420446_9002000001330810",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420447_9002000001331184",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420449_9002000001332172",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420456_9002000001335657",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420462_9002000001337007",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420463_9002000001337277",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420464_9002000001337535",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420465_9002000001338013",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420466_9002000001338180",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420467_9002000001338416",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420470_9002000001338668",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420472_9002000001339140",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420473_9002000001339422",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420474_9002000001339431",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420477_9002000001340924",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420489_9002000001345107",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420490_9002000001345635",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420491_9002000001345690",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420492_9002000001346051",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420494_9002000001347021",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420496_9002000001348430LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420501_9002000001349877",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420502_9002000001349975",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420508_9002000001351641",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420509_9002000001352086",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420510_9002000001352282",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420513_9002000001353332",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420514_9002000001353780",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420515_9002000001354053",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420523_9002000001356020",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420524_9002000001356183",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420525_9002000001356540LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420526_9002000001357046",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420527_9002000001357298",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420528_9002000001357654",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420529_9002000001358007",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420530_9002000001358624",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420534_9002000001359499",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420536_9002000001360100",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420537_9002000001360150",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420538_9002000001360382LL",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420539_9002000001360604",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420540_9002000001361058",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420541_9002000001361192",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420542_9002000001361460",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420543_9002000001361675",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420553_9002000001366180",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420568_9002000001370790",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420569_9002000001371380",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420570_9002000001371690",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420576_9002000001374060",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420578_9002000001374630",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420581_9002000001375460",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420584_9002000001376829",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420585_9002000001376990",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420588_9002000001377910",NA,NA,NA,NA,NA,NA
"LifeLinesDeep_2016:EGAR00001420608_9002000001383270",NA,NA,NA,NA,NA,NA
