"curation_id","original_westernized","curated_westernized","curated_westernized_source"
"HMP_2019_ibdmdb:HSM67VGA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VGA_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VGC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VGE_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VGG","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VGI_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VGK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VGK_TR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYYR_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYYV_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD87_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD47_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD44_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD43","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD43_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD3Y","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD41","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRTM","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRTQ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRTO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRTS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VGY","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VH1","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD8J_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD8F_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD8H_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6E_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6I","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6I_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6K","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6K_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6M","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRRJ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRVA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRVC_TR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRVC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRVK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4QZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4R2","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD3L_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD66","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6A_TR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6A","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6C","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRRV","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRS2","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRVM","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRVO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRVU","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRVW","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4QT","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD5X_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD62","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6Y","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD71","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD73","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD75","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRS4","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRS6","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRS8","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRSE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZ5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZ7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZ9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4QB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4QD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4QF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4QH","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4QJ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4QL","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD5Z_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6O_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6Q","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6S_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6U_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM5MD6W","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VF3","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYXE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYXG","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYXI","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYXO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4I3","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4KO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4KQ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQB_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VHK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQI","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQM","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VF9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VFD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VFF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VFH","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VFJ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYY3","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYY5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYY7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYYD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYY9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYYB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQC_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQU","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQW","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQY","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VFR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYYF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYYH","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYYP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4LD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4LF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQE_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRR5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRR7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRRB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRRD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRUX","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRUZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRV2","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRV4","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRV6","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRV8","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PG","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PI","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PM","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4M4","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4M6","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4M8","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4MA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4MC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4ME","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRR3","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VCX_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VCZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VD2","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VD4","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VD6","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VHB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VHD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VHF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VHH","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VHJ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRUV","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PQ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PU","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PW","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PY","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4IO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4IP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4IQ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4IR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4IS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VDX_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VEO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VEQ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VES","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VEU","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VEW","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZJ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZL","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYZR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4RE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4G1","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4G8","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4IU","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4IW","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VDR_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRUL","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRUN","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRUR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM6XRQ8","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ16","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ18","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ1A","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ1C","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ1E","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ1G","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HG","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HI","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4KC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4KG","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4KI","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4KK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4KM","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VDT","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VDT_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VI3","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VI5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VI7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VI9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VIB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ24","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ26","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ28","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ2A","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ2E","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HW","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HY","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4I5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4I7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4I9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4O1","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4NY","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4O3","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4O5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4O7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4O9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ1T_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ1V","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ1Z","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ22","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4GP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4GR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4NC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4NE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4NM","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33O1","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33O3","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VID","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VIF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VIJ_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM67VIL","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4GD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4MY","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4N4","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4N6","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4N8","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4NA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CYWS_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ2Z","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ32","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ36","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ38","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4L5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4L9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4ON","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4OP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4OT","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4OV","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4OX","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33JZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ2V_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ3A","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ3C","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ3E","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ3G","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4PA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4MK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4OB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4OE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4OL","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33JB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33JD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4Q1","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4Q3_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4Q7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4Q9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4MS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4MW","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4IC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4OZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4P2","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33MV","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33JN","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33JP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33JR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7CZ2X_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HM","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HQ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4HU","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4K2","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4K4","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4K6","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4K8","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4KA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OT","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OV","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OX","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33MA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33MC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33ME","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33MG","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33MI","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33MK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4J7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4J9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33NA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33NC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33NG_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33KE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33KM","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33KO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33PX","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33PZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33Q6","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4LP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JH","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JJ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JN","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33NO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33NQ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33KQ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33KS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33KU","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33L1","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33PL","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33PN","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JT_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4NO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4NS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4NU","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OJ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33OL","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33LX","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33LZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33M2","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33M8","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSM7J4JV_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33MX","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33MZ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33N4","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33IO","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33IS","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33RD","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33RF","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33IE","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33IG","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33IK","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33LP","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33QY","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33R1","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33R5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33R7","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33R9","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33S4","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33NW","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33P2_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33P6","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33IA","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33IC","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33LB","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33LH_TR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33LH","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33LJ","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33RR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33RT","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33RX_TR","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33RX","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33NY","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33J1_P","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33J3","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33J5","no","Yes","non_westernized"
"HMP_2019_ibdmdb:HSMA33J7","no","Yes","non_westernized"
